"Id","DateCreated","DateUpdated","DeviceId","DeviceType","DeviceModel","RequestType","ImageUrl","Latitude","Longitude","City","State","ZipCode","Directionality","Description","StatusType","HasBeenForwarded","InitialBoundaryName"
"38495","4/15/2012 11:30:02 PM","4/16/2012 11:16:57 PM","","Apple","iPhone 3GS","Broken / Vandalized Signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.348232000000000","-157.863464000000000","Honolulu","HI","96819","I Don't Know","Vandals tagging signs/walls/ sidewalks at roughly 1:00am 4/15/2012","ReferredToDept","True","Honolulu, HI"
"38494","4/15/2012 11:12:24 PM","4/16/2012 11:14:40 PM","","Apple","iPhone 4","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.293251000000000","-157.844086000000000","Honolulu","HI","96814","I Don't Know","Giant pot hole","Closed","True","Honolulu, HI"
"38491","4/15/2012 9:01:44 PM","4/16/2012 11:08:17 PM","","Android","ADR6350","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.385668667793265","-158.018493041992170","Waipahu","HI","96797","Southwest","this vehicle does not move. GGY121","ReferredToDept","True","Honolulu County, HI"
"38487","4/15/2012 7:59:04 PM","4/16/2012 11:05:43 PM","","Android","SGH-T989","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.330485579249630","-158.023497989123900","Ewa Beach","HI","96706","South","NFB 860 Mercedes Benz. Parked over a month. Expired registration. Between Puhikani place and Puhikani street","ReferredToDept","True","Honolulu County, HI"
"38484","4/15/2012 5:54:27 PM","4/16/2012 11:03:04 PM","","Apple","iPhone 4S","Tree Or Plant Maintenance","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.283121000000000","-157.787964000000000","Honolulu","HI","96816","I Don't Know","Fix pot hole","Closed","True","Honolulu, HI"
"38462","4/15/2012 6:38:24 AM","4/22/2012 6:55:13 PM","","Android","SPH-D600","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.304890288218200","-157.838248116374130","Honolulu","HI","96822","North","JTG 947 black CRV has been parked in the same place across feom our hale for 3 weeks","ReferredToDept","True","Honolulu, HI"
"38461","4/15/2012 6:26:45 AM","4/19/2012 9:10:05 PM","","Apple","iPhone 4","Broken / Vandalized Signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.295828000000000","-157.674545000000000","Honolulu","HI","96825","I Don't Know","Vandalized sign needs replacement, has been like this for over a year and a half.","ReferredToDept","True","Honolulu, HI"
"38460","4/15/2012 6:24:16 AM","4/16/2012 10:55:37 PM","","Apple","iPhone 4","Broken / Vandalized Signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.295458000000000","-157.675842000000000","Honolulu","HI","96825","I Don't Know","Multiple areas in the drainage area between Hawaii Kai drive and the golf course need painting over. Thank you.","Closed","True","Honolulu, HI"
"38458","4/15/2012 4:25:12 AM","4/17/2012 5:49:00 AM","","Apple","iPhone 4","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.275328000000000","-157.818665000000000","Honolulu","HI","96815","I Don't Know","License EVENGY","ReferredToDept","True","Honolulu, HI"
"38457","4/15/2012 4:17:00 AM","4/16/2012 10:49:58 PM","","Apple","iPhone 4S","Illegal Dump Site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.289909000000000","-157.820190000000000","Honolulu","HI","96826","I Don't Know","Always dump here","ReferredToDept","True","Honolulu, HI"
"38456","4/15/2012 4:13:05 AM","4/16/2012 10:47:44 PM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.292940000000000","-157.826370000000000","Honolulu","HI","96826","I Don't Know","Several piles of personal property stored on public property in Old Stadium Park","ReferredToDept","True","Honolulu, HI"
"38455","4/15/2012 2:33:33 AM","7/2/2012 12:01:22 AM","","Apple","iPhone 4","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.300657000000000","-157.859390000000000","Honolulu","HI","96813","I Don't Know","Vehicle parked for weeks with the tire missing and axle laying on the ground","ReferredToDept","True","Honolulu, HI"
"38454","4/15/2012 2:00:14 AM","4/16/2012 9:55:38 PM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.284599000000000","-157.803070000000000","Honolulu","HI","96816","I Don't Know","Punch bowl fender works stores cars for sale on and along the sidewalk. Is this allowed under zoning or other ordinances.","ReferredToDept","True","Honolulu, HI"
"38453","4/15/2012 1:57:08 AM","4/16/2012 9:48:19 PM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.284876000000000","-157.803680000000000","Honolulu","HI","96816","I Don't Know","Alan's Kaimuki Auto Repair stores cars under repair on and along the sidewalk in the right of way. Cars block sidewalk and street.","ReferredToDept","True","Honolulu, HI"
"38452","4/15/2012 1:54:13 AM","4/16/2012 9:45:07 PM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.284885000000000","-157.803726000000000","Honolulu","HI","96816","I Don't Know","Alan's Kaimuki Auto Repair is storing old tires along the sidewalk in the right of way. Same place they had constructed the shed previously","ReferredToDept","True","Honolulu, HI"
"38451","4/15/2012 1:22:15 AM","4/16/2012 9:36:53 PM","","Android","SGH-T959","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.397530000000000","-157.999531000000000","Waipahu","HI","96797","Southeast","Serious eyesore.. This place has lots of junk on it's property and now also on the public sidewalk. I know it is a carehome but I don't know how they get their license every time with all the health hazards on their property.","ReferredToDept","True","Honolulu County, HI"
"38436","4/14/2012 7:53:43 PM","6/1/2012 1:52:11 AM","","Android","SCH-I400","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.391914367675780","-157.967864990234380","Pearl City","HI","96782","Northeast","Maroon hundai","ReferredToDept","True","Honolulu County, HI"
"38435","4/14/2012 7:27:51 PM","4/16/2012 8:39:58 PM","","Apple","iPhone 4","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.331970000000000","-157.902084000000000","Honolulu","HI","96819","I Don't Know","pole #520 H 400 ? on during daylight hrs","ReferredToDept","True","Honolulu, HI"
"38423","4/14/2012 3:32:14 PM","4/16/2012 8:32:55 PM","","Apple","iPhone 4S","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.288151000000000","-157.819458000000000","Honolulu","HI","96826","I Don't Know","Don'move","ReferredToDept","True","Honolulu, HI"
"38419","4/14/2012 11:20:38 AM","4/16/2012 8:11:32 PM","","Apple","iPhone 4S","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.387547000000000","-158.002029000000000","Waipahu","HI","96797","I Don't Know","This van was sitting here for three years and it didn't move at all... Safety expired and license expired!!!","ReferredToDept","True","Honolulu County, HI"
"38418","4/14/2012 10:04:37 AM","4/16/2012 7:49:39 PM","","Android","HTC Glacier","Broken Street Lights (need pole number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.336364231661594","-157.869726903051500","Honolulu","HI","96817","Northwest","the button is broken.","ReferredToDept","True","Honolulu, HI"
"38417","4/14/2012 5:06:42 AM","4/16/2012 7:38:35 PM","","Apple","iPhone 4","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.323931000000000","-157.866638000000000","Honolulu","HI","96817","I Don't Know","Pole #7 located in front of 1206 Peterson lane","ReferredToDept","True","Honolulu, HI"
"38416","4/14/2012 3:54:34 AM","4/16/2012 6:34:28 PM","","Apple","iPhone 4","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.303711000000000","-157.849197000000000","Honolulu","HI","96814","I Don't Know","Occupy Honolulu now has sofa in addition to the usual array of tents, tables and other items!","ReferredToDept","True","Honolulu, HI"
"38415","4/14/2012 3:34:48 AM","4/16/2012 6:30:39 PM","","Android","XT603","Broken Street Lights (need pole number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.331356048583984","-158.087600708007800","Kapolei","HI","96707","North","Cross walk signal not responding","ReferredToDept","True","Honolulu County, HI"
"38413","4/14/2012 3:19:27 AM","7/7/2012 9:44:19 PM","","Android","PB99400","Broken Street Lights (need pole number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.427770148943754","-158.177360062097340","Waianae","HI","96792","Southwest","Hopefull it can get replace soon. It's pretty dark without the light on.","ReferredToDept","True","Honolulu County, HI"
"38404","4/13/2012 11:35:25 PM","4/13/2012 11:51:57 PM","","Apple","iPhone 4","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.276550000000000","-157.820938000000000","Honolulu","HI","96815","I Don't Know","PSE 653. Car still hasn't moved, someone put a sign in it that says ""not abandoned"", but it's been parked in the same spot for over a month.","ReferredToDept","True","Honolulu, HI"
"38401","4/13/2012 7:13:51 PM","4/13/2012 7:26:42 PM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.295883000000000","-157.824249000000000","Honolulu","HI","96826","I Don't Know","Moilili field several camp site on grass strip between sidewalk and street","ReferredToDept","True","Honolulu, HI"
"38394","4/13/2012 4:40:28 PM","4/13/2012 8:26:48 PM","","Apple","iPhone 4S","Tree Or Plant Maintenance","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.309258000000000","-157.862045000000000","Honolulu","HI","96813","I Don't Know","Sprinkler is over spraying and wasting water...corner of fort street and king near Macy's.","Closed","True","Honolulu, HI"
"38390","4/13/2012 3:32:02 PM","4/18/2012 7:48:39 PM","","Apple","iPhone 4S","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.288191000000000","-157.819077000000000","Honolulu","HI","96826","I Don't Know","Only two vehicles use this spot this limo n his van","ReferredToDept","True","Honolulu, HI"
"38383","4/13/2012 7:16:59 AM","4/13/2012 5:22:47 PM","","Apple","iPhone 4","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.677771000000000","-158.033600000000000","Haleiwa","HI","96712","I Don't Know","street light is not working","ReferredToDept","True","Honolulu County, HI"
"38379","4/13/2012 4:41:53 AM","4/13/2012 5:16:23 PM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.303707000000000","-157.849045000000000","Honolulu","HI","96814","I Don't Know","Tents, food, furniture blocking sidewalk. Return phone call not necessary.","ReferredToDept","True","Honolulu, HI"
"38378","4/13/2012 3:52:12 AM","4/13/2012 5:03:00 PM","","Apple","iPhone 4","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.290956000000000","-157.830338000000000","Honolulu","HI","96826","I Don't Know","Jgy871 abandoned car- rusted brake rotors. Has not moved in weeks","ReferredToDept","True","Honolulu, HI"
"38375","4/13/2012 1:54:13 AM","4/13/2012 2:05:08 AM","","Android","DROIDX","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.317134394009926","-157.868046207271930","Honolulu","HI","96817","Southeast","didn't take them 1 hour to set up again after being told to leave. Blocking sidewalk","ReferredToDept","True","Honolulu, HI"
"38364","4/12/2012 10:10:28 PM","4/12/2012 10:57:40 PM","","Apple","iPhone 4 (CDMA)","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.331877000000000","-157.848618000000000","Honolulu","HI","96817","I Don't Know","Are private signs without permits allowed to take over and if so for how long?","ReferredToDept","True","Honolulu, HI"
"38357","4/12/2012 8:26:19 PM","6/8/2012 5:34:43 AM","","Android","SCH-I400","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.394960000000000","-157.967321000000000","Pearl City","HI","96782","East","Lt green quest ban lic nrw932","ReferredToDept","True","Honolulu County, HI"
"38355","4/12/2012 7:55:11 PM","4/12/2012 8:19:22 PM","","Apple","iPhone 4S","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.424278000000000","-157.764877000000000","Kaneohe","HI","96744","I Don't Know","Abandoned vehicle. License plates were recently removed and it is just sitting on the street.","ReferredToDept","True","Honolulu County, HI"
"38354","4/12/2012 7:49:56 PM","4/12/2012 8:13:11 PM","","Apple","iPhone 4S","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.273943000000000","-157.816696000000000","Honolulu","HI","96815","I Don't Know","Decorative base of street lamp broken into large chunks with sharp edges. (Please don't ask me to contact someone else if you aren't going to provide the contact info, such as phone number or email address.)","ReferredToDept","True","Honolulu, HI"
"38353","4/12/2012 7:24:00 PM","4/12/2012 7:30:07 PM","","Apple","iPhone 4S","Broken / Vandalized Signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.374237000000000","-158.024582000000000","Ewa Beach","HI","96706","I Don't Know","Kaihuapalaai sign","ReferredToDept","True","Honolulu County, HI"
"38351","4/12/2012 7:15:30 PM","4/12/2012 7:44:04 PM","","Android","Galaxy Nexus","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.292232513427734","-157.752670288085940","Honolulu","HI","96821","West","On Leighton St. RPZ480","ReferredToDept","True","Honolulu, HI"
"38350","4/12/2012 7:11:14 PM","4/12/2012 7:44:48 PM","","Android","Galaxy Nexus","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.292184829711914","-157.752685546875000","Honolulu","HI","96821","West","The car is parked behind this address on Leighton St","Closed","True","Honolulu, HI"
"38349","4/12/2012 7:07:24 PM","4/12/2012 7:37:25 PM","","Apple","iPhone 4S","Broken / Vandalized Signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.368761000000000","-158.024612000000000","Ewa Beach","HI","96706","I Don't Know","Hanging street sign","ReferredToDept","True","Honolulu County, HI"
"38345","4/12/2012 6:08:48 PM","4/12/2012 7:12:23 PM","","Apple","iPhone 4S","Broken Street Lights (Need Pole Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.323990000000000","-157.875931000000000","Honolulu","HI","96817","I Don't Know","Crosswalk signal never changes to a 'walk' signal","Closed","True","Honolulu, HI"
"38341","4/12/2012 5:44:53 PM","4/12/2012 7:05:21 PM","","Apple","iPhone 4","Abandoned Vehicle (Incl License Number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.303734000000000","-157.832703000000000","Honolulu","HI","96822","I Don't Know","License number GRW448 Dark charcoal grey early 1990's Lexus LS Tow strap attached to front bumper, passenger side. Chrome wheels on front, stock wheels in rear. Tinted windows. Expired weight tax sticker (12/2011), no safety check sticker. Has not moved since January. Used to be parked @ 1712 poki st.","ReferredToDept","True","Honolulu, HI"
